ID,Description,Entry_ID
3365-vonauen,von außen,3365-utaro
3366-krippe,Krippe,3366-uzeta
3367-ausvon,"aus, von ",3367-uzuuzuh
3368-pfand,Pfand,3368-wadi
3369-handscheinschuldschein,"Handschein, Schuldschein",3369-wadjabokos
3370-zusammenfugenverloben,"zusammenfügen, verloben",3370-gawadjon
3371-kopfkissen,Kopfkissen,3371-waggarja
3372-paradies,Paradies,3372-waggs
3373-schutteln,schütteln,3373-wagjan
3374-bewegenabbringen,"bewegen, abbringen",3374-afwagjan
3375-eineninbewegungsetzen,einen in Bewegung setzen,3375-gawagjan
3376-erregenaufwiegeln,"erregen, aufwiegeln",3376-inwagjan
3377-erregen,erregen,3377-uswagjan
3378-wachsen,wachsen,3378-wahsjan
3379-uberauswachsensichstarkvermehren,"überaus wachsen, sich stark vermehren",3379-ufarwahsjan
3380-erwachsen,erwachsen,3380-uswahsjan
3381-wuchs,Wuchs,3381-wahstus
3382-wache,Wache,3382-wahtwom
3383-wehe,wehe,3383-wai
3384-wehn,wehn,3384-waian
3385-umwindenumgebenumkleiden,"umwinden, umgeben, umkleiden",3385-biwaibjan
3386-ubeltaterrauber,"Übeltäter, Räuber",3386-waidedja
3387-kampf,Kampf,3387-waihjo
3388-winkelecke,"Winkel, Ecke",3388-waihsta
3389-eckstein,Eckstein,3389-waihstastains
3390-nichts,nichts,3390-waiht
3391-dingsacheetwas,"Ding, Sache, Etwas",3391-waihts
3392-wohlgut,"wohl, gut",3392-waila
3393-wohltat,Wohltat,3393-wailades
3394-guterruf,guter Ruf,3394-wailamerei
3395-verkundigung,Verkündigung,3395-wailamereins
3396-wohllautendloblich,"wohllautend, löblich",3396-wailamereis
3397-segen,Segen,3397-wailaqiss
3398-victusgutenahrung,"victus, gute Nahrung",3398-wailawizns
3399-elendgeplagt,"elend, geplagt",3399-wainahs
3400-dadochwenndoch,"daß doch, wenn doch",3400-wainei
3401-verbinden,verbinden,3401-faurwaipjan
3402-kranz,Kranz,3402-waips
3403-mann,Mann,3403-wair
3404-mannlich,männlich,3404-wairaleiko
3405-gastfreundhauswirt,"Gastfreund, Hauswirt",3405-wairdus
3406-lippe,Lippe,3406-wairilom
3407-werfen,werfen,3407-wairpan
3408-etwwegwerfen,etw. wegwerfen,3408-afwairpan
3409-hinwerfen,hinwerfen,3409-atwairpan
3410-verwerfenzerstreuen,"verwerfen, zerstreuen",3410-frawairpan
3411-hinwerfen,hinwerfen,3411-gawairpan
3412-hineinwerfen,hineinwerfen,3412-innwairpan
3413-hinauswerfenwegwerfenaustreiben,"hinauswerfen, wegwerfen, austreiben",3413-uswairpan
3414-schlimmer,schlimmer,3414-wairs
3415-schlimmer,schlimmer,3415-wairsiza
3416-preis,Preis,3416-wair
3417-werden,werden,3417-wairan
3418-verderben,verderben,3418-frawairan
3419-tuchtigkeitfahigkeit,"Tüchtigkeit, Fähigkeit",3419-wairida
3420-versohnenmit,versöhnen mit,3420-gagawairjan
3421-sichversohnenmit,sich versöhnen mit,3421-gagawairnan
3422-schatzen,schätzen,3422-wairon
3423-wertwurdigtauglich,"wert, würdig, tauglich",3423-wairs
3424-aufetwsehnachtgebenesbewachenhutenetwhalten,"auf etw. sehn, acht geben, es bewachen, hüten, etw. halten",3424-wait
3425-vielleichtetwa,"vielleicht, etwa",3425-waitei
3426-schlechterruf,schlechter Ruf,3426-wajamerei
3427-lasterung,Lästerung,3427-wajamereins
3428-wachen,wachen,3428-wakan
3429-durchwachen,durchwachen,3429-airhwakan
3430-erwecken,erwecken,3430-uswakjan
3431-erwachen,erwachen,3431-gawaknan
3432-walten,walten,3432-waldan
3433-sichderherrschaftbemachtigeneinenvergewaltigen,"sich der Herrschaft bemächtigen, einen vergewaltigen",3433-gawaldan
3434-gewaltmachtuber,"Gewalt, Macht über",3434-waldufni
3435-echtlauter,"echt, lauter",3435-walisa
3436-wahlen,wählen,3436-waljan
3437-erwahlen,erwählen,3437-gawaljan
3438-sichwalzen,sich wälzen,3438-waltjan
3439-etwumwalzenumsturzen,"etw. umwälzen, umstürzen",3439-uswaltjan
3440-hinundherwalzen,hin und her wälzen,3440-uswalugjan
3441-stab,Stab,3441-walus
3442-sichwalzen,sich wälzen,3442-walwison
3443-wegwalzen,wegwälzen,3443-afwalwjan
3444-hinzuwalzen,hinzuwälzen,3444-atwalwjan
3445-vorwalzen,vorwälzen,3445-faurwalwjan
3446-bauchscho,"Bauch, Schoß",3446-wamba
3447-fleck,Fleck,3447-wamme
3448-beflecken,beflecken,3448-anawammjan
3449-mangel,Mangel,3449-wan
3450-mangel,Mangel,3450-wanains
3451-wenden,wenden,3451-wandjan
3452-abwenden,abwenden,3452-afwandjan
3453-zuwenden,zuwenden,3453-atwandjan
3454-vermeiden,vermeiden,3454-biwandjan
3455-wenden,wenden,3455-gawandjan
3456-verdrehn,verdrehn,3456-inwandjan
3457-sichwegwenden,sich wegwenden,3457-uswandjan
3458-rute,Rute,3458-wandus
3459-mangel,Mangel,3459-waninassus
3460-mangelhaftfehlend,"mangelhaft, fehlend",3460-wans
3461-wachter,Wächter,3461-wardja
3462-verderben,verderben,3462-frawardjan
3463-tuckeverschlagenheit,"Tücke, Verschlagenheit",3463-warei
3464-verdammungsurteilverurteilung,"Verdammungsurteil, Verurteilung",3464-wargia
3465-einenverurteilenzu,einen verurteilen zu ,3465-gawargjan
3466-wehren,wehren,3466-warjan
3467-warmen,wärmen,3467-warmjan
3468-behutsamnuchtern,"behutsam, nüchtern",3468-warai
3469-einenkleiden,einen kleiden,3469-wasjan
3470-entkleiden,entkleiden,3470-andwasjan
3471-bekleidenmit,bekleiden mit,3471-gawasjan
3472-kleid,Kleid,3472-wasti
3473-wasser,Wasser,3473-wato
3474-wort,Wort,3474-waurd
3475-seinervernunftigennaturgema,seiner vernünftigen Natur gemäß,3475-waurdahs
3476-wortstreit,Wortstreit,3476-waurdajiuka
3477-widersprechen,widersprechen,3477-andwaurdjan
3478-vielwortemachen,viel Worte machen,3478-filuwaurdjan
3479-schmahn,schmähn,3479-ubilwaurdjan
3480-machenwirken,"machen, wirken",3480-waurkjan
3481-etwerwirken,etw. erwirken,3481-fairwaurkjan
3482-einesundebegehen,eine Sünde begehen,3482-frawaurkjan
3483-bewirkenerwirkenbereiten,"bewirken, erwirken, bereiten",3483-gawaurkjan
3484-ausfuhrenvollbringen,"ausführen, vollbringen",3484-uswaurkjan
3485-wurmschlange,"Wurm, Schlange",3485-waurms
3486-werktatwirksamkeit,"Werk, Tat; Wirksamkeit",3486-waurstw
3487-arbeiter,Arbeiter,3487-waurstwa
3488-dastun,das Tun,3488-waurstwei
3489-wirksam,wirksam,3489-waurstweigs
3490-arbeiter,Arbeiter,3490-waurstwja
3491-wurzel,Wurzel,3491-waurts
3492-erschutterungsturmwellenschlagbrandung,"Erschütterung, Sturm; Wellenschlag, Brandung",3492-wegs
3493-priester,Priester,3493-weiha
3494-kampfen,kämpfen,3494-weihan
3495-widerstreiten,widerstreiten,3495-andwaihan
3496-weihenheiligen,"weihen, heiligen",3496-weihan
3497-weihenheiligen,"weihen, heiligen",3497-gaweihan
3498-weiheheiligungheiligkeit,"Weihe, Heiligung, Heiligkeit",3498-weihia
3499-heiligwerden,heilig werden,3499-weihnan
3500-heilig,heilig,3500-weihs
3501-dorfweiler,"Dorf, Weiler",3501-weihs
3502-wein,Wein,3502-wein
3503-weinbeere,Weinbeere,3503-weinabasi
3504-weingartenweinberg,"Weingarten, Weinberg",3504-weinagards
3505-weinrebe,Weinrebe,3505-weinatains
3506-weinstock,Weinstock,3506-weinatriu
3507-weintrinkersaufer,"Weintrinker, Säufer",3507-weindrugkja
3508-trunkentrunkenbold,"trunken, Trunkenbold",3508-weinnas
3509-kranzenkronen,"kränzen, krönen",3509-weipan
3510-wir,wir,3510-weis
3511-uberreden,überreden,3511-fullaweisjan
3512-vollendenoderbeglaubigen,vollenden oder beglaubigen,3512-gafullaweisjan
3513-heimsuchenbesuchenbesorgen,"heimsuchen, besuchen, besorgen",3513-gaweison
3514-einemrechtverschaffenihnrachenan,"einem Recht verschaffen, ihn rächen an",3514-fraweitan
3515-dieproskynesisverehrungerweisenbegruen,"die Proskynesis, Verehrung erweisen, begrüßen",3515-inweitan
3516-gespannthinblickenauf,gespannt hinblicken auf,3516-fairweitjan
3517-schmahn,schmähn,3517-idweitjan
3518-zeugnis,Zeugnis,3518-weitwodei
3519-zeugnisablegungzeugnis,"Zeugnisablegung, Zeugnis",3519-weitwodeins
3520-zeugnis,Zeugnis,3520-weitwodi
3521-zeugnisablegungzeugnis,"Zeugnisablegung, Zeugnis",3521-weitwodia
3522-zeugenbezeugen,"zeugen, bezeugen",3522-weitwodjan
3523-mitzeugen,mitzeugen,3523-miweitwodjan
3524-zeuge,Zeuge,3524-weitwos
3525-wartenhoffenauf,"warten, hoffen auf ",3525-wenjan
3526-aufeinenvorherhoffen,auf einen vorher hoffen,3526-faurawenjan
3527-erwartenannehmen,"erwarten, annehmen",3527-gawenjan
3528-hoffnung,Hoffnung,3528-wens
3529-waffen,Waffen,3529-wepna
3530-wereka,Wereka,3530-wereka
3531-zweifeln,zweifeln,3531-tuzwerjan
3532-unwilligseinzurnen,"unwillig sein, zürnen",3532-unwerjan
3533-zusammenbindenverbinden,"zusammenbinden, verbinden",3533-gawidan
3534-verleugnen,verleugnen,3534-inwidan
3535-waise,Waise,3535-widuwairna
3536-witwe,Witwe,3536-widuwo
3537-dornpflanzen,Dornpflanzen,3537-wigadeinom
3538-bewegen,bewegen,3538-gawigan
3539-zumkriege,zum Kriege,3539-wigana
3540-weg,Weg,3540-wigs
3541-inderreihenfolgeseinertagesklassedaseinetagesklasseanderreihewar,"in der Reihenfolge seiner Tagesklasse, da seine Tagesklasse an der Reihe war",3541-wiko
3542-wille,Wille,3542-wilja
3543-parteilichkeit,Parteilichkeit,3543-wiljahalei
3544-wollen,wollen,3544-wiljan
3545-wiljari,Wiljariþ,3545-wiljari
3546-wild,wild,3546-wileis
3547-rauberischrauber,"räuberisch, Räuber",3547-wilwa
3548-rauben,rauben,3548-wilwan
3549-ausplundernberauben,"ausplündern, berauben",3549-diswilwan
3550-fortreien,fortreißen,3550-frawilwan
3551-umwinden,umwinden,3551-biwindan
3552-dugawindan,du-gawindan,3552-dugawindan
3553-flechten,flechten,3553-uswindan
3554-wind,Wind,3554-winds
3555-weide,Weide,3555-winja
3556-leiden,Leiden,3556-winna
3557-leiden,leiden,3557-winnan
3558-erleiden,erleiden,3558-gawinnan
3559-leiden,Leiden,3559-winno
3560-jahr,Jahr,3560-wintrus
3561-worfschaufel,Worfschaufel,3561-winiskauro
3562-zermalmen,zermalmen,3562-diswinjan
3563-kranz,Kranz,3563-wipja
3564-meeresstille,Meeresstille,3564-wis
3565-seindaseinexistieren,"sein, dasein, existieren",3565-wisan
3566-dasein,da sein,3566-atwisan
3567-vorhandenist,vorhanden ist,3567-faurawisan
3568-verbrauchenvergeuden,"verbrauchen, vergeuden",3568-frawisan
3569-alsdersabbatvoruberwar,als der Sabbat vorüber war,3569-inwisan
3570-beistehnzuhilfekommen,"beistehn, zu Hilfe kommen",3570-miwisan
3571-uberragendsein,überragend sein,3571-ufarwisan
3572-sichfreuenschwelgenschmausen,"sich freuen, schwelgen, schmausen",3572-wisan
3573-sichfreuenschwelgenschmausen,"sich freuen, schwelgen, schmausen",3573-biwisan
3574-weilenbleiben,"weilen, bleiben",3574-wisan
3575-verweilenverbleiben,"verweilen, verbleiben",3575-gawisan
3576-miteinemzusammenverweilen,mit einem zusammen verweilen,3576-migawisan
3577-verbleibenverharren,"verbleiben, verharren",3577-airhwisan
3578-wesennatur,"Wesen, Natur",3578-wists
3579-wit,wit,3579-wit
3580-wissen,wissen,3580-witan
3581-ichbinmirnichtsbewut,ich bin mir nichts bewußt,3581-miwitan
3582-aufetwsehnachtgebenesbewachenhutenetwhalten,"auf etw. sehn, acht geben, es bewachen, hüten, etw. halten",3582-witan
3583-gesetzeskundiger,Gesetzeskundiger,3583-witodafasteis
3584-gesetzeslehrer,Gesetzeslehrer,3584-witodalaisareis
3585-gesetzlos,gesetzlos,3585-witodalaus
3586-gesetzlich,gesetzlich,3586-witodeigo
3587-gesetz,Gesetz,3587-wito
3588-kenntniserkenntnis,"Kenntnis, Erkenntnis",3588-witubni
3589-schutteln,schütteln,3589-wion
3590-widergegen,"wider, gegen",3590-wira
3591-gegenuberliegendentgegengesetzt,"gegenüberliegend, entgegengesetzt",3591-wirawairs
3592-lamm, Lamm,3592-wirus
3593-dieschwelgende,die Schwelgende,3593-wizon
3594-sichumsehn,sich umsehn,3594-wlaiton
3595-angesichtansehngestalt,"Angesicht; Ansehn, Gestalt",3595-wlits
3596-insgesichtschlagenkasteien,"ins Gesicht schlagen, kasteien",3596-wlizjan
3597-wmainaius,Wmainaius,3597-wmainaius
3598-daswachen,das Wachen,3598-wokains
3599-zins,Zins,3599-wokra
3600-rufen,rufen,3600-wopjan
3601-herbeirufen,herbeirufen,3601-atwopjan
3602-aufschreienausrufen,"aufschreien, ausrufen",3602-ufwopjan
3603-angenehm,angenehm,3603-woeis
3604-wutendbesessen,"wütend, besessen",3604-wos
3605-krumm,krumm,3605-wraiqs
3606-verfolgung,Verfolgung,3606-wraka
3607-verfolgung,Verfolgung,3607-wrakja
3608-verfolgen,verfolgen,3608-wrakjan
3609-verfolger,Verfolger,3609-wraks
3610-reise,Reise,3610-wratodus
3611-reisen,reisen,3611-wraton
3612-verfolgung,Verfolgung,3612-wrekei
3613-herde,Herde,3613-wreus
3614-verfolgen,verfolgen,3614-wrikan
3615-verfolgen,verfolgen,3615-frawrikan
3616-bestrafenrachenehmenan,"bestrafen, Rache nehmen an ",3616-gawrikan
3617-fruchtbringen,Frucht bringen,3617-gawrisqan
3618-strich,Strich,3618-writs
3619-herde,Herde,3619-wrius
3620-anklagenbeschuldigen,"anklagen, beschuldigen",3620-wrohjan
3621-verklagenverdachtigen,"verklagen, verdächtigen",3621-frawrohjan
3622-klageanklagegegen,"Klage, Anklage gegen",3622-wrohs
3623-schlinge,Schlinge,3623-wruggo
3624-wallensieden,"wallen, sieden",3624-wulan
3625-wolf,Wolf,3625-wulfs
3626-wolle,Wolle,3626-wulla
3627-tuchwalker,Tuchwalker,3627-wullareis
3628-herrlichwunderbar,"herrlich, wunderbar",3628-wulags
3629-wertvoller,wertvoller,3629-wulriza
3630-wert,Wert,3630-wulrs
3631-herrlichkeit,Herrlichkeit,3631-wulus
3632-raub,Raub,3632-wulwa
3633-verwunden,verwunden,3633-gawundon
3634-wund,wund,3634-wunds
3635-geielplage,"Geißel, Plage",3635-wundufni
3636-leiden,Leiden,3636-wunns
3637-xafira,Xafira,3637-xafira
3638-xreskus,Xreskus,3638-xreskus
3639-christus,Christus,3639-xristus
3640-zaibaidaius,Zaibaidaius,3640-zaibaidaius
3641-zakarias,Zakarias,3641-zakarias
3642-zakkaius,Zakkaius,3642-zakkaius
3643-zauraubabil,Zauraubabil,3643-zauraubabil
3644-zaxxaius,Zaxxaius,3644-zaxxaius
3645-eifererbeinamedessimon,"Eiferer, Beiname des Simon",3645-zelotes
