ID,Language_ID,Headword,Part_Of_Speech
3180-ulbandus,Gothic,ulbandus,"Noun, common"
3181-unagands,Gothic,unagands,"Participle, present"
3182-unagein,Gothic,unagein,Unassigned
3183-unairkns,Gothic,unairkns,Adjective
3184-unaiwisks,Gothic,unaiwisks,Adjective
3185-unanasiuniba,Gothic,unanasiuniba,Adverb
3186-unandhulis,Gothic,unandhuliþs*,"Participle, past"
3187-unandsakans,Gothic,unandsakans,"Participle, past"
3188-unandsoks,Gothic,unandsoks*,Adjective
3189-unatgahts,Gothic,unatgāhts,Adjective
3190-unbairands,Gothic,unbairands,"Participle, present"
3191-unbarnahs,Gothic,unbarnahs,Adjective
3192-unbaurans,Gothic,unbaurans,"Participle, past"
3193-unbeistei,Gothic,unbeistei*,"Noun, common, feminine"
3194-unbeistjos,Gothic,unbeistjoþs*,"Participle, past"
3195-unbiari,Gothic,unbiari*,"Noun, common, neuter"
3196-unbilaistis,Gothic,unbilaistiþs*,"Participle, past"
3197-unbimait,Gothic,unbimait,"Noun, common, neuter"
3198-unbimaitans,Gothic,unbimaitans,"Participle, past"
3199-unbruks,Gothic,unbrūks,Adjective
3200-und,Gothic,und,"Preposition, +AD"
3201-undar,Gothic,undar,"Preposition, +A"
3202-undaristo,Gothic,[undaristo],"Adjective, Superlative"
3203-undarleija,Gothic,undarleija,"Noun, common, masculine"
3204-undaro,Gothic,undaro,"Preposition, +D"
3205-undaurnimats,Gothic,undaurnimats,"Noun, common, masculine"
3206-undiwanei,Gothic,undiwanei,"Noun, common, feminine"
3207-unfagrs,Gothic,unfagrs,Adjective
3208-unfairina,Gothic,unfairina,Adjective
3209-unfairinodaba,Gothic,unfairinodaba,Adverb
3210-unfairlaistis,Gothic,unfairlaistiþs,"Participle, past"
3211-unfaurs,Gothic,unfaurs,Adjective
3212-unfaurweis,Gothic,unfaurweis,Adjective
3213-unfrajands,Gothic,unfraþjands,"Participle, present"
3214-unfreideins,Gothic,unfreideins,"Noun, common, feminine"
3215-unfrodei,Gothic,unfrodei,"Noun, common, feminine"
3216-unfros,Gothic,unfroþs,Adjective
3217-ungafairinonds,Gothic,ungafairinonds,"Participle, present"
3218-ungafairinos,Gothic,ungafairinoþs,"Participle, past"
3219-ungahabands,Gothic,ungahabands,"Participle, present"
3220-ungahobains,Gothic,ungahobains,"Noun, common, feminine"
3221-ungaairbs,Gothic,ungaƕairbs,Adjective
3222-ungakusans,Gothic,ungakusans,"Participle, past"
3223-ungalaubeins,Gothic,ungalaubeins,"Noun, common, feminine"
3224-ungalaubjands,Gothic,ungalaubjands,"Participle, present"
3225-ungalaufs,Gothic,ungalaufs,Adjective
3226-ungaraihtei,Gothic,ungaraihtei,"Noun, common, feminine"
3227-ungasaians,Gothic,ungasaiƕans,"Participle, past"
3228-ungastos,Gothic,ungastoþs,Adjective
3229-ungatass,Gothic,ungatass,Adjective
3230-ungatewis,Gothic,ungatewiþs*,"Participle, past"
3231-ungawagis,Gothic,ungawagiþs*,"Participle, past"
3232-unhabands,Gothic,unhabands,"Participle, present"
3233-unhaili,Gothic,unhaili,"Noun, common, neuter"
3234-unhails,Gothic,unhails,Adjective
3235-unhanduwaurhts,Gothic,unhanduwaurhts,Adjective
3236-unhindarweis,Gothic,unhindarweis,Adjective
3237-unhrainei,Gothic,unhrainei,"Noun, common, feminine"
3238-unhrainia,Gothic,unhrainiþa,"Noun, common, feminine"
3239-unhrains,Gothic,unhrains,Adjective
3240-unhula,Gothic,unhulþa,"Noun, common, masculine"
3241-unhulo,Gothic,unhulþo,"Noun, common, feminine"
3242-unhunslags,Gothic,unhunslags,Adjective
3243-unapnands,Gothic,unƕapnands,"Participle, present"
3244-uneila,Gothic,unƕeila,Adjective
3245-unkarja,Gothic,unkarja,Adjective
3246-unkaureins,Gothic,unkaureins*,"Noun, common, feminine"
3247-unkja,Gothic,unkja,"Noun, common, masculine"
3248-unkunnands,Gothic,unkunnands,"Participle, present"
3249-unkuni,Gothic,unkunþi,"Noun, common, neuter"
3250-unkuns,Gothic,unkunþs,Adjective
3251-unledi,Gothic,unledi,"Noun, common, neuter"
3252-unles,Gothic,unleþs*,Adjective
3253-unliufs,Gothic,unliufs*,Adjective
3254-unliugais,Gothic,unliugaiþs*,"Participle, past"
3255-unliugands,Gothic,unliugands,"Participle, present"
3256-unliuts,Gothic,unliuts,Adjective
3257-unlustus,Gothic,unlustus,"Noun, common, masculine"
3258-unmahteigs,Gothic,unmahteigs,Adjective
3259-unmahts,Gothic,unmahts,"Noun, common, feminine"
3260-unmanariggwai,Gothic,unmanariggwai,Adjective
3261-unmanwus,Gothic,unmanwus,Adjective
3262-unmildjai,Gothic,unmildjai,Adjective
3263-unnutjans,Gothic,unnutjans,Adjective
3264-unqenis,Gothic,unqeniþs*,"Participle, past"
3265-unqes,Gothic,unqeþs*,Adjective
3266-unriurei,Gothic,unriurei,"Noun, common, feminine"
3267-unriureis,Gothic,unriureis*,Adjective
3268-unriurs,Gothic,unriurs*,Adjective
3269-unrodjands,Gothic,unrodjands,"Participle, present"
3270-unsahtaba,Gothic,[unsahtaba],Adverb
3271-unsaiands,Gothic,unsaiƕands,"Participle, present"
3272-unsaltans,Gothic,unsaltans,"Participle, past"
3273-unsar,Gothic,unsar,"Pronoun, possesive"
3274-unselei,Gothic,unselei,"Noun, common, feminine"
3275-unsels,Gothic,unsels,Adjective
3276-unsibjis,Gothic,unsibjis*,Adjective
3277-unskaus,Gothic,unskaus*,Adjective
3278-unsuti,Gothic,unsuti*,"Noun, common, neuter"
3279-unsweibands,Gothic,unsweibands,"Participle, present"
3280-unswerei,Gothic,unswerei,"Noun, common, feminine"
3281-unsweria,Gothic,unsweriþa,"Noun, common, feminine"
3282-unswers,Gothic,unswers,Adjective
3283-unswikuns,Gothic,unswikunþs*,Adjective
3284-untals,Gothic,untals,Adjective
3285-unte,Gothic,unte,Conjunction
3286-untilamalsks,Gothic,untilamalsks,Adjective
3287-untriggws,Gothic,untriggws,Adjective
3288-uniuda,Gothic,unþiuda,"Noun, common, feminine"
3289-uniu,Gothic,unþiuþ,"Noun, common, neuter"
3290-unwahans,Gothic,unþwahans,"Participle, past"
3291-unufbrikands,Gothic,unufbrikands,"Participle, present"
3292-unuhteigo,Gothic,unuhteigo,Adverb
3293-unuslaisis,Gothic,unuslaisiþs,"Participle, past"
3294-unusspillos,Gothic,unusspilloþs*,"Participle, past"
3295-unwahs,Gothic,unwahs,Adjective
3296-unwairaba,Gothic,unwairþaba,Adverb
3297-unwammei,Gothic,unwammei,"Noun, common, feminine"
3298-unwamms,Gothic,unwamms,Adjective
3299-unwaurstwo,Gothic,unwaurstwo,"Noun, common, feminine"
3300-unweis,Gothic,unweis,Adjective
3301-unweniggo,Gothic,unweniggo,Adverb
3302-unwerein,Gothic,unwerein,"Noun, common, feminine"
3303-unwiss,Gothic,[unwiss*],Adjective
3304-unwita,Gothic,unwita,"Noun, common, masculine"
3305-unwitands,Gothic,unwitands,"Participle, present"
3306-unwiti,Gothic,unwiti,"Noun, common, neuter"
3307-unwunands,Gothic,unwunands,"Participle, present"
3308-ur,Gothic,ur,<none>
3309-urrists,Gothic,urrists,"Noun, common, feminine"
3310-urrugks,Gothic,urrugks,Adjective
3311-urruns,Gothic,urruns,"Noun, common, masculine"
3312-urruns,Gothic,urruns,"Noun, common, feminine"
3313-us,Gothic,us,"Preposition, +D"
3314-usbalei,Gothic,usbalþei,"Noun, common, feminine"
3315-usbeisnei,Gothic,usbeisnei,"Noun, common, feminine"
3316-usbeisneigs,Gothic,usbeisneigs,Adjective
3317-usbeisns,Gothic,usbeisns,"Noun, common, feminine"
3318-usbloteins,Gothic,us-bloteins,"Noun, common, feminine"
3319-usdaudei,Gothic,usdaudei,"Noun, common, feminine"
3320-usdaus,Gothic,usdauþs*,Adjective
3321-usdaudoza,Gothic,usdaudoza,"Adjective, Comparative"
3322-usdaudo,Gothic,usdaudo,Adverb
3323-usdrusts,Gothic,usdrusts,"Noun, common, feminine"
3324-usfairina,Gothic,usfairina,Adjective
3325-usfaro,Gothic,usfarþo,"Noun, common, feminine"
3326-usfilh,Gothic,usfilh,"Noun, common, neuter"
3327-usfilma,Gothic,usfilma,Adjective
3328-usfilmei,Gothic,usfilmei,"Noun, common, feminine"
3329-usfodeins,Gothic,usfodeins,"Noun, common, feminine"
3330-usfulleins,Gothic,usfulleins,"Noun, common, feminine"
3331-usgrudja,Gothic,usgrudja,Adjective
3332-ushaista,Gothic,ushaista,Adjective
3333-uskuns,Gothic,uskunþs,Adjective
3334-uslauseins,Gothic,uslauseins,"Noun, common, feminine"
3335-uslia,Gothic,usliþa,Adjective
3336-uslukns,Gothic,†uslukns,<none>
3337-usluk,Gothic,usluk*,"Noun, common, neuter"
3338-usluneins,Gothic,usluneins*,"Noun, common, feminine"
3339-usmet,Gothic,usmet*,"Noun, common, neuter"
3340-usqiss,Gothic,usqiss,"Noun, common, feminine"
3341-ussateins,Gothic,ussateins,"Noun, common, feminine"
3342-ussindo,Gothic,ussindo,Adverb
3343-usskawai,Gothic,[usskawai],<none>
3344-usstass,Gothic,usstass,"Noun, common, feminine"
3345-usstiurei,Gothic,usstiurei,"Noun, common, feminine"
3346-usstiuriba,Gothic,usstiuriba,Adverb
3347-ustaikneins,Gothic,ustaikneins,"Noun, common, feminine"
3348-ustauhts,Gothic,ustauhts,"Noun, common, feminine"
3349-usroeins,Gothic,usþroþeins,"Noun, common, feminine"
3350-usulains,Gothic,usþulains,"Noun, common, feminine"
3351-uswahsans,Gothic,uswahsans,"Participle, past"
3352-uswahsts,Gothic,uswahsts,"Noun, common, feminine"
3353-uswalteins,Gothic,uswalteins,"Noun, common, feminine"
3354-uswandi,Gothic,uswandi*,"Noun, common, feminine"
3355-uswaurhts,Gothic,uswaurhts,Adjective
3356-uswaurhts,Gothic,uswaurhts,"Noun, common, feminine"
3357-uswaurpa,Gothic,uswaurpa,"Noun, common, feminine"
3358-usweihs,Gothic,usweihs,Adjective
3359-uswena,Gothic,uswena,Adjective
3360-uswiss,Gothic,uswiss,Adjective
3361-uswissi,Gothic,uswissi*,"Noun, common, neuter"
3362-ut,Gothic,ūt,"Adverb, directional"
3363-uta,Gothic,ūta,"Adverb, locative"
3364-utana,Gothic,ūtana,"Adverb, directional"
3365-utaro,Gothic,ūtaþro,"Adverb, directional"
3366-uzeta,Gothic,uzeta*,"Noun, common, masculine"
3367-uzuuzuh,Gothic,"uz-u, uz-uh",<none>
3368-wadi,Gothic,wadi,"Noun, common, neuter"
3369-wadjabokos,Gothic,wadjabokos,"Noun, common, feminine"
3370-gawadjon,Gothic,ga-wadjon,Verb
3371-waggarja,Gothic,waggarja,"Noun, common"
3372-waggs,Gothic,waggs*,"Noun, common, masculine"
3373-wagjan,Gothic,wagjan,Verb
3374-afwagjan,Gothic,af-wagjan,Verb
3375-gawagjan,Gothic,ga-wagjan,Verb
3376-inwagjan,Gothic,in-wagjan,Verb
3377-uswagjan,Gothic,us-wagjan,Verb
3378-wahsjan,Gothic,wahsjan,Verb
3379-ufarwahsjan,Gothic,ufar-wahsjan,Verb
3380-uswahsjan,Gothic,us-wahsjan*,<none>
3381-wahstus,Gothic,wahstus,"Noun, common, masculine"
3382-wahtwom,Gothic,wahtwom,"Noun, common, feminine"
3383-wai,Gothic,wai,Interjection
3384-waian,Gothic,waian,Verb
3385-biwaibjan,Gothic,bi-waibjan,Verb
3386-waidedja,Gothic,waidedja,"Noun, common, masculine"
3387-waihjo,Gothic,waihjo,"Noun, common, feminine"
3388-waihsta,Gothic,waihsta,"Noun, common, masculine"
3389-waihstastains,Gothic,waihstastains,"Noun, common, masculine"
3390-waiht,Gothic,waiht,"Noun, common, neuter"
3391-waihts,Gothic,waihts,"Noun, common"
3392-waila,Gothic,wáila,Adverb
3393-wailades,Gothic,wailadeþs*,"Noun, common, feminine"
3394-wailamerei,Gothic,wailamerei*,"Noun, common, feminine"
3395-wailamereins,Gothic,wailamereins,"Noun, common, feminine"
3396-wailamereis,Gothic,wailamereis,Adjective
3397-wailaqiss,Gothic,wailaqiss,"Noun, common, feminine"
3398-wailawizns,Gothic,wailawizns,"Noun, common, feminine"
3399-wainahs,Gothic,wainahs,Adjective
3400-wainei,Gothic,wainei,Interjection
3401-faurwaipjan,Gothic,faur-waipjan,Verb
3402-waips,Gothic,waips,"Noun, common, masculine"
3403-wair,Gothic,wair,"Noun, common, masculine"
3404-wairaleiko,Gothic,wairaleiko,Adverb
3405-wairdus,Gothic,wairdus,"Noun, common, masculine"
3406-wairilom,Gothic,wairilom,"Noun, common, feminine"
3407-wairpan,Gothic,wairpan,Verb
3408-afwairpan,Gothic,af-wairpan,Verb
3409-atwairpan,Gothic,at-wairpan,Verb
3410-frawairpan,Gothic,fra-wairpan,Verb
3411-gawairpan,Gothic,ga-wairpan,Verb
3412-innwairpan,Gothic,inn-wairpan,Verb
3413-uswairpan,Gothic,us-wairpan,Verb
3414-wairs,Gothic,wairs,"Adverb, Comparative"
3415-wairsiza,Gothic,wairsiza,"Adjective, Comparative"
3416-wair,Gothic,wairþ,"Noun, common"
3417-wairan,Gothic,wairþan,Verb
3418-frawairan,Gothic,fra-wairþan,Verb
3419-wairida,Gothic,wairþida,"Noun, common, feminine"
3420-gagawairjan,Gothic,ga-gáwairþjan,Verb
3421-gagawairnan,Gothic,ga-gáwairþnan,Verb
3422-wairon,Gothic,wairþon,Verb
3423-wairs,Gothic,wairþs,Adjective
3424-wait,Gothic,wait,<none>
3425-waitei,Gothic,waitei,Adverb
3426-wajamerei,Gothic,wajamerei,"Noun, common, feminine"
3427-wajamereins,Gothic,wajamereins,"Noun, common, feminine"
3428-wakan,Gothic,wakan,Verb
3429-airhwakan,Gothic,þairh-wakan,Verb
3430-uswakjan,Gothic,us-wakjan,Verb
3431-gawaknan,Gothic,ga-waknan,Verb
3432-waldan,Gothic,waldan,Verb
3433-gawaldan,Gothic,ga-waldan,Verb
3434-waldufni,Gothic,waldufni,"Noun, common, neuter"
3435-walisa,Gothic,walisa,Adjective
3436-waljan,Gothic,waljan,Verb
3437-gawaljan,Gothic,ga-waljan,Verb
3438-waltjan,Gothic,waltjan,Verb
3439-uswaltjan,Gothic,us-waltjan,Verb
3440-uswalugjan,Gothic,us-walugjan,Verb
3441-walus,Gothic,walus,"Noun, common, masculine"
3442-walwison,Gothic,walwison,Verb
3443-afwalwjan,Gothic,af-walwjan,Verb
3444-atwalwjan,Gothic,at-walwjan,Verb
3445-faurwalwjan,Gothic,faur-walwjan,Verb
3446-wamba,Gothic,wamba,"Noun, common, feminine"
3447-wamme,Gothic,wamme,"Noun, common"
3448-anawammjan,Gothic,ana-wammjan,Verb
3449-wan,Gothic,wan,"Noun, common, neuter"
3450-wanains,Gothic,wanains,"Noun, common, feminine"
3451-wandjan,Gothic,wandjan,Verb
3452-afwandjan,Gothic,af-wandjan,Verb
3453-atwandjan,Gothic,at-wandjan,Verb
3454-biwandjan,Gothic,bi-wandjan,Verb
3455-gawandjan,Gothic,ga-wandjan,Verb
3456-inwandjan,Gothic,in-wandjan,Verb
3457-uswandjan,Gothic,us-wandjan,Verb
3458-wandus,Gothic,wandus,"Noun, common, masculine"
3459-waninassus,Gothic,waninassus,"Noun, common, masculine"
3460-wans,Gothic,wans,Adjective
3461-wardja,Gothic,wardja,"Noun, common, masculine"
3462-frawardjan,Gothic,fra-wardjan,Verb
3463-warei,Gothic,warei,"Noun, common, feminine"
3464-wargia,Gothic,wargiþa,"Noun, common, feminine"
3465-gawargjan,Gothic,ga-wargjan,Verb
3466-warjan,Gothic,warjan,Verb
3467-warmjan,Gothic,warmjan,Verb
3468-warai,Gothic,warai*,Adjective
3469-wasjan,Gothic,wasjan,Verb
3470-andwasjan,Gothic,and-wasjan,Verb
3471-gawasjan,Gothic,ga-wasjan,Verb
3472-wasti,Gothic,wasti*,"Noun, common, feminine"
3473-wato,Gothic,wato,"Noun, common, neuter"
3474-waurd,Gothic,waurd,"Noun, common, neuter"
3475-waurdahs,Gothic,waurdahs,Adjective
3476-waurdajiuka,Gothic,waurdajiuka,"Noun, common, feminine"
3477-andwaurdjan,Gothic,and-waurdjan,Verb
3478-filuwaurdjan,Gothic,filu-waurdjan,Verb
3479-ubilwaurdjan,Gothic,ubil-waurdjan,Verb
3480-waurkjan,Gothic,waurkjan,Verb
3481-fairwaurkjan,Gothic,fair-waurkjan,Verb
3482-frawaurkjan,Gothic,fra-waurkjan,Verb
3483-gawaurkjan,Gothic,ga-waurkjan,Verb
3484-uswaurkjan,Gothic,us-waurkjan,Verb
3485-waurms,Gothic,waurms,"Noun, common, masculine"
3486-waurstw,Gothic,waurstw,"Noun, common, neuter"
3487-waurstwa,Gothic,waurstwa,"Noun, common, masculine"
3488-waurstwei,Gothic,waurstwei,"Noun, common, feminine"
3489-waurstweigs,Gothic,waurstweigs,Adjective
3490-waurstwja,Gothic,waurstwja,"Noun, common, masculine"
3491-waurts,Gothic,waurts,"Noun, common, feminine"
3492-wegs,Gothic,wegs,"Noun, common, masculine"
3493-weiha,Gothic,weiha,"Noun, common, masculine"
3494-weihan,Gothic,weihan,Verb
3495-andwaihan,Gothic,and-waihan*,Verb
3496-weihan,Gothic,weihan,Verb
3497-gaweihan,Gothic,ga-weihan,Verb
3498-weihia,Gothic,weihiþa,"Noun, common, feminine"
3499-weihnan,Gothic,weihnan,Verb
3500-weihs,Gothic,weihs,Adjective
3501-weihs,Gothic,weihs,"Noun, common, neuter"
3502-wein,Gothic,wein,"Noun, common, neuter"
3503-weinabasi,Gothic,weinabasi,"Noun, common, neuter"
3504-weinagards,Gothic,weinagards,"Noun, common, masculine"
3505-weinatains,Gothic,weinatains,"Noun, common, masculine"
3506-weinatriu,Gothic,weinatriu,"Noun, common, neuter"
3507-weindrugkja,Gothic,weindrugkja,"Noun, common, masculine"
3508-weinnas,Gothic,weinnas,Unassigned
3509-weipan,Gothic,weipan,Verb
3510-weis,Gothic,weis,"Pronoun, personal"
3511-fullaweisjan,Gothic,fullaweisjan,Verb
3512-gafullaweisjan,Gothic,ga-fullaweisjan,Verb
3513-gaweison,Gothic,ga-weison,Verb
3514-fraweitan,Gothic,fra-weitan,Verb
3515-inweitan,Gothic,in-weitan,Verb
3516-fairweitjan,Gothic,fair-weitjan,Verb
3517-idweitjan,Gothic,idweitjan,Verb
3518-weitwodei,Gothic,weitwodei,"Noun, common, feminine"
3519-weitwodeins,Gothic,weitwodeins,"Noun, common, feminine"
3520-weitwodi,Gothic,weitwodi,"Noun, common, neuter"
3521-weitwodia,Gothic,weitwodiþa,"Noun, common, feminine"
3522-weitwodjan,Gothic,weitwodjan,Verb
3523-miweitwodjan,Gothic,miþ-weitwodjan,Verb
3524-weitwos,Gothic,weitwoþs*,"Noun, common, masculine"
3525-wenjan,Gothic,wenjan,Verb
3526-faurawenjan,Gothic,faura-wenjan,Verb
3527-gawenjan,Gothic,ga-wenjan,Verb
3528-wens,Gothic,wens,"Noun, common, feminine"
3529-wepna,Gothic,wepna,"Noun, common, neuter"
3530-wereka,Gothic,Wereka,"Noun, proper"
3531-tuzwerjan,Gothic,tuz-werjan,Verb
3532-unwerjan,Gothic,un-werjan,Verb
3533-gawidan,Gothic,ga-widan,Verb
3534-inwidan,Gothic,in-widan,Verb
3535-widuwairna,Gothic,widuwairna*,"Noun, common, masculine"
3536-widuwo,Gothic,widuwo,"Noun, common, feminine"
3537-wigadeinom,Gothic,wigadeinom,"Noun, common, feminine"
3538-gawigan,Gothic,ga-wigan,Verb
3539-wigana,Gothic,[wigana],"Noun, common"
3540-wigs,Gothic,wigs,"Noun, common, masculine"
3541-wiko,Gothic,wiko,"Noun, common, feminine"
3542-wilja,Gothic,wilja,"Noun, common, masculine"
3543-wiljahalei,Gothic,wiljahalþei,"Noun, common, feminine"
3544-wiljan,Gothic,wiljan,Verb
3545-wiljari,Gothic,Wiljariþ,"Noun, proper"
3546-wileis,Gothic,wilþeis,Adjective
3547-wilwa,Gothic,wilwa,"Noun, common, masculine"
3548-wilwan,Gothic,wilwan,Verb
3549-diswilwan,Gothic,dis-wilwan,Verb
3550-frawilwan,Gothic,fra-wilwan,Verb
3551-biwindan,Gothic,bi-windan,Verb
3552-dugawindan,Gothic,du-gawindan,Verb
3553-uswindan,Gothic,us-windan,Verb
3554-winds,Gothic,winds,"Noun, common, masculine"
3555-winja,Gothic,winja,"Noun, common, feminine"
3556-winna,Gothic,winna,"Noun, common, feminine"
3557-winnan,Gothic,winnan,Verb
3558-gawinnan,Gothic,ga-winnan,Verb
3559-winno,Gothic,winno,"Noun, common, feminine"
3560-wintrus,Gothic,wintrus,"Noun, common, masculine"
3561-winiskauro,Gothic,winþiskauro,"Noun, common, feminine"
3562-diswinjan,Gothic,dis-winþjan,Verb
3563-wipja,Gothic,wipja,"Noun, common, feminine"
3564-wis,Gothic,wis,"Noun, common, neuter"
3565-wisan,Gothic,wisan,Verb
3566-atwisan,Gothic,at-wisan,Verb
3567-faurawisan,Gothic,faura-wisan,Verb
3568-frawisan,Gothic,fra-wisan,Verb
3569-inwisan,Gothic,in-wisan,Verb
3570-miwisan,Gothic,miþ-wisan,Verb
3571-ufarwisan,Gothic,ufar-wisan,Verb
3572-wisan,Gothic,wisan,Verb
3573-biwisan,Gothic,bi-wisan,Verb
3574-wisan,Gothic,wisan,Verb
3575-gawisan,Gothic,ga-wisan,Verb
3576-migawisan,Gothic,miþ-gawisan,Verb
3577-airhwisan,Gothic,þairh-wisan,Verb
3578-wists,Gothic,wists,"Noun, common, feminine"
3579-wit,Gothic,wit,"Pronoun, personal"
3580-witan,Gothic,witan,Verb
3581-miwitan,Gothic,miþ-witan,Verb
3582-witan,Gothic,witan,Verb
3583-witodafasteis,Gothic,witodafasteis,"Noun, common, masculine"
3584-witodalaisareis,Gothic,witodalaisareis,"Noun, common, masculine"
3585-witodalaus,Gothic,witodalaus,Adjective
3586-witodeigo,Gothic,witodeigo,Adverb
3587-wito,Gothic,witoþ,"Noun, common, neuter"
3588-witubni,Gothic,witubni,"Noun, common, neuter"
3589-wion,Gothic,wiþon,Verb
3590-wira,Gothic,wiþra,"Preposition, +A"
3591-wirawairs,Gothic,wiþrawairþs,Adjective
3592-wirus,Gothic,wiþrus,"Noun, common, masculine"
3593-wizon,Gothic,wizon,Verb
3594-wlaiton,Gothic,wlaiton,Verb
3595-wlits,Gothic,wlits,"Noun, common, masculine"
3596-wlizjan,Gothic,wlizjan,Verb
3597-wmainaius,Gothic,Wmainaius,<none>
3598-wokains,Gothic,wokains,"Noun, common, feminine"
3599-wokra,Gothic,wokra,"Noun, common"
3600-wopjan,Gothic,wopjan,Verb
3601-atwopjan,Gothic,at-wopjan,Verb
3602-ufwopjan,Gothic,uf-wopjan,Verb
3603-woeis,Gothic,woþeis*,Adjective
3604-wos,Gothic,woþs*,Adjective
3605-wraiqs,Gothic,wraiqs,Adjective
3606-wraka,Gothic,wraka,"Noun, common, feminine"
3607-wrakja,Gothic,wrakja,"Noun, common, feminine"
3608-wrakjan,Gothic,wrakjan,Verb
3609-wraks,Gothic,wraks,"Noun, common, masculine"
3610-wratodus,Gothic,wratodus,"Noun, common, masculine"
3611-wraton,Gothic,wraton,Verb
3612-wrekei,Gothic,wrekei,"Noun, common, feminine"
3613-wreus,Gothic,[wreþus],"Noun, common, masculine"
3614-wrikan,Gothic,wrikan,Verb
3615-frawrikan,Gothic,fra-wrikan,Verb
3616-gawrikan,Gothic,ga-wrikan,Verb
3617-gawrisqan,Gothic,ga-wrisqan,Verb
3618-writs,Gothic,writs,"Noun, common, masculine"
3619-wrius,Gothic,wriþus,<none>
3620-wrohjan,Gothic,wrohjan,Verb
3621-frawrohjan,Gothic,fra-wrohjan,Verb
3622-wrohs,Gothic,wrohs,"Noun, common, feminine"
3623-wruggo,Gothic,wruggo,"Noun, common, feminine"
3624-wulan,Gothic,wulan,Verb
3625-wulfs,Gothic,wulfs,"Noun, common, masculine"
3626-wulla,Gothic,wulla,"Noun, common, feminine"
3627-wullareis,Gothic,wullareis,"Noun, common, masculine"
3628-wulags,Gothic,wulþags,Adjective
3629-wulriza,Gothic,wulþriza,"Adjective, Comparative"
3630-wulrs,Gothic,wulþrs,"Noun, common, feminine"
3631-wulus,Gothic,wulþus,"Noun, common, masculine"
3632-wulwa,Gothic,wulwa,"Noun, common, feminine"
3633-gawundon,Gothic,[ga-wundon],Verb
3634-wunds,Gothic,wunds,Adjective
3635-wundufni,Gothic,wundufni,"Noun, common, feminine"
3636-wunns,Gothic,wunns,"Noun, common, feminine"
3637-xafira,Gothic,Xafira,"Noun, proper"
3638-xreskus,Gothic,Xreskus,"Noun, proper"
3639-xristus,Gothic,Xristus,"Noun, proper"
3640-zaibaidaius,Gothic,Zaibaidaius,"Noun, proper"
3641-zakarias,Gothic,Zakarias,"Noun, proper"
3642-zakkaius,Gothic,Zakkaius,"Noun, proper"
3643-zauraubabil,Gothic,Zauraubabil,"Noun, proper"
3644-zaxxaius,Gothic,Zaxxaius,"Noun, proper"
3645-zelotes,Gothic,Zelotes*,"Noun, proper"
